,reviews.text,reviews.doRecommend
9021,"I like it ,it's money well spent. I will recommend it .",True
9022,"Nothing but problems after a month. Luckily I could take it back and get a credit for the kindle to put towards an ipad. It started off working fine then after a month it started losing internet connection randomly (while the old ipad had no problems). Then it stopped charging, never got past 1%. Tried different outlets, different android chargers. Nothing. Worthless",False
9023,I bought this tablet for my mom for Christmas and she loves it!,True
9024,"The Amazon Echo is everything that's advertised: smart, intuitive, and has a plethora of information and features at her metaphorical fingertips. I definitely recommend this for anyone as it makes life a whole lot easier.",True
9025,"I bought the Amazon Fire to have easily portable access to my email and the Internet while traveling. It is a good basic tablet. Some of the text is somewhat hard to read as of is quite small. I don't have a stylus which would make use much easier. Overall, it is a good value for my limited need's and use.",True
9026,This is so much better than trying to read on my phone. My eyes and head don't hurt from reading on the kindle like they would on my phone. Great product.,True
9027,It a great personal assistant. Love how easy it is to use and connect with other devices.,True
9028,We like it!! Would buy again.Still learning about it's features. Good value,True
9029,"I love the Amazon fireTV, It's very fast & user friendly, I will purchase more of them for Christmas girts.",True
9030,Other digital devices are distracting. Kindle keeps you focused and gives a good feeling of reading.,True
9031,Got this when they were on sale last year and love it!I use it primarily to read and get emails with some surfing. It has worked flawlessly for these applications.,True
9032,I just plugged it in and connected it to my Amazon account. Super easy to use since it is voice activated. I check the weather and traffic every morning plus ask Alex almost anything.,True
9033,It seems Alexa doesn't really do anything for free. Haha. You have to subscribe to just about everything. I tried it for a couple of days and returned it.,False
9034,"Echo is amazing still learning more things,great product",True
9035,This was purchased an a reward for a job well done. Set up was easy and the functionality was perfect for my needs.,True
9036,Love this kindle reader it is super easy to use and it has a long battery life!,True
9037,"I do not find this as easy to use as my original Kindle Fire but I do like the camera a lot better, though it is not clear megapixels",False
9038,I purchased two of these tablets and very satisfied with the quality.,True
9039,"Loving this item, it can play all of my favorite music and I got it on a great deal, I love best buy deals!",True
9040,Love the firestick. You don't need cable tv anymore.,True
9041,Easy to use. Lightweight and just right for a child. Screen provides great pics and connects easily to internet. Great buy!,True
9042,The item for my son is 4 years old he really likes it it's a good buy,True
9043,This device is user friendly. It is easily transported. There are many wonderful apps to choose from. The price is fabulous!A great gift for Santa to bring!!!!!,True
9044,Alexa is amazing it absolutely just works for anything that I ask easy to set up she's so easy to talk to I haven't had any complications at all I would definitely recommend this to family and friends it's absolutely perfect it was a Christmas gift and I love it,True
9045,Got this for my wife and I think she was able to use it maybe a week before our kid stole it. He loves the thing.,True
9046,"Bought this to cut the cable cord! Works better than I imagined, highly recommend it!",True
9047,reat product would greatly recommend this to my Freinds,True
9048,"my daughter cant put this thing down, so it's doing what it's supposed to do.",True
9049,"I mainly used this device to control some home automation items in the house and to watch quick youtube videos. For its price, it is a great device, do not expect it to be the greatest tablet out there.",True
9050,It's a nice idea if you have a need for such a gadget. My opinion was it wasn't worth the money. Computers and smart phones do mostly the same thing so why have an additional gadget. It might be more worthwhile for someone that wants to use it for running smart gadgets around the house. Not for me so I returned it.,False
9051,Great tablet... Easy to operate and very durable..,True
9052,This thing lasted not even a month before it went dead. Going to try and take it back,False
9053,I love this kindleGreat for adults and kids.Fast processor for price.,True
9054,Have been using a tablet and find the Kindle harder to navigate.,False
9055,I will start off with the fact that I like paper books a lot. I bought the e reader because it's light and can travel with multiple books. The interface is fairly easy to use and it holds a lot of books. The automatic light feature doesn't work as nicely as I would. Overall I am happy with the purchase but there are features that could make it a 5.,True
9056,Too bad Amazon turned this tablet into a big advertising tool. Many apps dont work and the camera is not good.,False
9057,"Was thinking of getting my 5 year old her own Ipad or the kindle. I'm so glad that I picked the kindle, it comes with a kids version of her own log in and is so easy for her to find appropriate games, movies, and apps, even though she can't read yet. She loves it too!",True
9058,I bought 5 last year and 2 more this year for gifts. They are simple to use and the youngest can even do it himself (5YO). Get the Kindle free time for the kids. You can set the amount of time they can play games and then they can only read books. Great for the whole family!,True
9059,Husband loves it-great screen. Light and easy to use,True
9060,Works very well as a cheap youtube tablet. Would recommend.,True
9061,We enjoy this device because it allows out tv to have smart tv features.,True
9062,Bought this for someone special. Has not been operated much yet.,True
9063,"This thing is awesome next best thing to having cable. The tv show and movie content is great with the download of Kodi app. I would highly recommend this to anyone. It even has the built in alexa, which can give you local weather, traffic reports etc.",True
9064,"A little disappointed with my first experience with AI. You have to learn to communicate with Alexa to get results. I feel like she should have to learn more about me than I her. However I understand she is a GEN 1 and would expect that future versions will closer be to the Jetsons than something that keeps telling me ""I didn't understand what you said""! I doubt Amazon will update the existing units with better technology they will want to you to buy it all over again instead of making a loyal or invested customer happy. She does have a lot knowledge you just have to figure how to ask for it or download an additional skill/Application.",False
9065,Perfect tablet for the price. Easy to use good sound. We gave it to our 4yr old for his tablet.,True
9066,"You can't beat a tablet at this price! I bought it mostly for reading books on the go on the Kindle app, but I've also been using it for so much more. I would recommend to anyone looking to buy an extra device at a low price.",True
9067,It was an amazing deal for my little cousin. This is a great tablet!!,True
9068,"I purchased this device to stream movies to a room that had minimal apps. The I tried to activate Netflix, I kept getting an error on log-in. Then after contacting Amazon Tech help & researching found out that Amazon & Netflix parted ways and do not support each other. So, I returned the device and purchased the Roku4 instead to great satisfaction.",False
9069,Nice tablet to teach my nephew about computers however I wish I would have realized that you can not access the play store.,True
9070,Awesome...........................................,True
9071,GReat an fun product for the whole family. Kid wakes up an asks Alexa the weather to get ready.,True
9072,Bought for my 6 yr old autistic grandson. So far so good with parental guidance.,True
9073,"I use Amazon Echo for the weather, timer, music, news, and am learning more and more uses for her. I am happy with this product.",True
9074,"I received my new Kinkle Paperwhite! I'm an avid reader at night - sometimes well into the early morning hours. This Kindle is the best - so lightweight and you can adjust the light in the background...best of all, the print adjusts to your choice of size and style and after reading for many hours, it's great to know I can make the type larger. So lightweight you never even realize you are holding it. Love, Love, Love it. Oh, and it is very, very easy to set up.",True
9075,I had the previous model which was fine for reading but a little slow for other things. The extra .5 RAM makes a difference. Very happy and if you're a Prime member there are lots of freebies!,True
9076,Bought this Kindle for our grandchild and he loves it.For anyone who just loves to read this size and weight is perfect!!!!,True
9077,Got this tablet for my 6 year old and she loved it. Easy to use.,True
9078,"My girlfriend is a bookwork and she absolutely loves her Kindle Paperwhite. We tried getting the standard Kindle first, but that just didn't do it for her as she likes to read in the dark as well. The Paperwhite was the perfect investment for her, and I'm considering getting one for myself.",True
9079,Got my FireTv box with kodi and is working awesome,True
9080,I give this product an excellent review. I would highly recommend it.,True
9081,Awesome product! Can do so much with my Kindle! Love it,True
9082,"It has great picture quality, all the applications seem to load very fast.",True
9083,Bought for a friend with basic needs. Money was not a concern at all!,True
9084,Convenient and way to use. First tablet for me. Very happy.,True
9085,"I am loving this tablet. My previous tablet was a 1st year Fire. This tablet is great for reading, games,facebook and emails.",True
9086,got this as a gift for my boyfriend he loves that it is very convenient and easy to use.,True
9087,Great entry level tablet for kids without the worries of easy breakage.,True
9088,got the new e-reader for my wife to replace her orginall 1 from bestbuy they no longer make. she said that she likes it much better it has a light in it. misses the key board,True
9089,Great device. This could seriously make me ditch any cable service.,True
9090,"Love it, tells me weather, controls my house, I can set a timer without having to touch anything.....",True
9091,I would recommend this to anyone who wants a portable device like this. It is well worth the price.,True
9092,This is a grate product and the price very fare just so happy with my Kindle!,True
9093,"Upgraded from a6"" inch Fire HD. For 89.00 I don't think you can find a better tablet value. Resolution is very sharp, audio is good, and it is a good size.",True
9094,"Your music, Pandora, etc, alarms, weather.. The entire family loves the echo and its various uses. Easy to set up and start using.",True
9095,"No complaints, no issues with product. Works as expected. I use it mostly for music and controlling a few lights in my room.",True
9096,My mom love this tablet. The graphics is cool and neat and my mom can see everything.,True
9097,gave my dad my kindle two years ago and at xmas time i loved the price and upgrades of camara and sd card,True
9098,"Echo is a fun device. Music sounds good. You can ask basic questions. Nothing that Apple's Siri can't already answer. One big downfall is that the device is not rechargeable, so the device is NOT portable, you are tethered to the wall; that is unless you buy the Portable Battery Base for Echo which will add another 49.00 to an already 179.00 price. Other than that, it is easy to install.",True
9099,"The Tap is essentially a smaller version of the Echo that has Alexa capability like Echo does, but also doubles as a portable Bluetooth speaker. You do need to tap it to ask Alexa to do anything, but otherwise it works the same as Echo. I prefer the Echo, but the Tap is great for college students and those who just want to supplement their Echo.",True
9100,I bought it for my daughter. she seems to be entertained.,True
9101,Love my Echo! I am still new to the process and am learning how to use it. Listening to music is a great pleasure! The sound is so rich and enjoyable. I look forward to learning more about it and installing Echo-compatible products in my home.,True
9102,"Very nice little reader. Handy, convenient, easy to take along. Able to read in almost any light.",True
9103,"This is my second Amazon Fire TV. I like both first and second versions of the AFTV, unless your programming is broadcast in 4K, you won't notice the picture quality of the two versions. It has all the Apps you will need and available to sideload if it's not available thru Amazon. Voice command only works with downloaded Apps. Overall, I like AFTV over 3rd Gen Apple TV....",True
9104,"Still waiting for Alexa to function. Several calls to Amazon supportled to conflicting answers on how to get it to work, then told it isnot yet available on all Fire HD 8 tablets.",True
9105,It's a very reliable tablet for the little ones. Most enjoyable feature is how you can control everything they look at and what kind of apps they use.,True
9106,Exceeded my expectations. Light & text adjustable. Able to buy books from device and to review from Goodreads. Downloads instantly. Lightweight and easy to hold. Fits in my purse perfectly for reading on the go!,True
9107,I am enjoying control over what I watch and not watching same thing over and over like with cable.,True
9108,Works like a charm! We love having the option of regular tv or not!,True
9109,"I love my old kindle, but after a few years and drops the power button doesn't like to work a lot of the time. So took advantage Black Friday deal to replace the one that is going out.",True
9110,Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.,True
9111,"I bought this kindle for the extra size. I have recently been having trouble with seeing clearly so I figured with the size it may be easier. It was and I really like being able to change the color of the fonts and background, it seems to help immensely.",True
9112,also great for listening to music and also for movies,True
9113,"Great quality, fun games for free, but NO free programming!",False
9114,"I'm liking this tablet more and more, the more I use it. Great battery life. Easy to use.",True
9115,Good device. My previous one was inherited and has a cracked screen.,True
9116,I truly love how I can just talk to her and ask for what I want. I got friends and family members wanting one.,True
9117,Purchased for our 3 year old grandson. He loves it.,True
9118,Perfect Tablet for my grandkids. Easy for them to use as the parent can set up controls on this tablet. ABC Mouse can be downloaded for preschool kids which is a plus. Purchased 4 one for each of my grandchildren so there is no more fighting of tablets. Great find! Thank you Best Buy. Also I purchased the insurance for these tablets because you know how little ones are. Overall everyone was very happy at Christmas,True
9119,I got this tablet on a deal and has good quality of video you can watch.,True
9120,Gave this to my wife for her birthday and she's very happy with it.,True
9121,Purchased the 8 inch Fire tablet during Black Friday and have been using it since. A great deal.,True
9122,This product works very well and the price is reasonable.,True
9123,"Great as a digital assistant--music, grocery lists, etc. But Alexa is no Google, that's for sure. For my uses, it's just fine. Supposedly, Alexa keeps getting ""smarter"" so this should improve, but it's not there yet.",True
9124,Love this thing. I've had my 4K tv for a while now and now I feel it's complete with the Fire TV. Lots of ways to find and watch 4K content.,True
9125,Just what you need for an ereader. Front lighting is very natural and doesn't give me a headache like trying to read on backlight screen like my iPad.,True
9126,I think this model is better than the latest voyage model...,True
9127,The echo provides great sounds paired with Alexa makes it a great buy.,True
9128,i liked t because its not harmful to my eye like the monitor or the mobile its the best choice for reading,True
9129,Great device! Fast response with remote control. Great voice recognition! Very reliable in terms of connectivity. Streaming 4k is a big plus. Overall great product.,True
9130,This was the first tablet we purchased for our kids and love it.,True
9131,"Bought this for my father in law who is not tech savvy. The free ""May Day"" feature is the best part- I don't get called for tech support all of the time.",True
9132,My daughter loves her tablet. I couldn't have made a better purchase.,True
9133,"Absolutely, love my newest gadget. Just ask & you will hear your favorite songs, artist, or genre, answers to silly or complicated questions, set alarms & reminders. Help puts a smile on my face every day.",True
9134,This product is not user friendly much less kid friendly. Took them back for samsungs.,False
9135,"Bought it for my son and for now is working great, hope this one last longer than the others, my son loves it, can play, can watch movies, music, etc.",True
9136,"Alexa works very good , controls my thermostat ,TV lights and even tells corney jokes",True
9137,"The Kindle Voyage 6 is better than the real thing. After wearing out a first generation Kindle in our home, we knew we wanted something with versatility of the original with a few added features. The background light is a big plus as it allows my wife to read at night without having to keep the lights on. It's a great ereader at the right price.",True
9138,"We purchased the Amazon Echo on a whim, but really enjoy using it. Easy to get information with just a question, listen to music, get local weather information. Even my 4 year old granddaughter knows how to ask Alexa questions. Great addition to our household.",True
9139,I wanted something simple for my Mom to use and this is perfect for her.,True
9140,"I had the paperwhite, but this voyage is definitely better. The quality is better, screen is seamless with the edge, which makes it feel premium and delivers more comfortable reading experience. Lighter than the paperwhite, love the pressure sensors to change pages. Overall better experience reading experience than the paperwhite.",True
9141,"We bought 4 of these, 2 for family and the others for our 6year old and out almost 2 year old. Overall a good tablet for kids, they don't quite understand the set- up of it. Because theirs so many un- needed, pre- installed apps. But they're getting the hang of it.",True
9142,"Good, but unhappy that screen size is small, less than I expected",True
9143,Maybe im just partial to anything Amazon does but this tablet rocks!,True
9144,I love it being able to just ask for a specific type of music and she usually can find it. The one thing I laugh about is if you speak certain words she thinks your talking to her lol,True
9145,"Can't really give a full review since the Kindle Fire seemed to work properly, however, the security, Webroot Anywhere, that was included was impossible to install. I tried calling Geek Squad 4 times for support and was disconnected EVERY time. I finally went to store for instructions which they printed off but still would not download. I've ended up buying an iPad which is fantastic and would not buy again from BestBuy.",False
9146,"So here was my dilemma, I could buy a cheap tablet from a no name manufacturer and suffer lag time, battery problems, software problems and all the things the bad reviews said or I could buy(on sale) an Amazon Fire Tablet and get a great screen, great battery life, Alexa, wifi, access to my Amazon Prime goodies and an easy to us OS..hmmmm, which way should I go? Needless to say, thrilled with my Fire tablet, use it all the time and wondering why anyone needs to spend more when this thing does so much for so little.",True
9147,"The paperwhite allows you to read in any light, from the beach to a quiet night at home.",True
9148,This gift was given to a relative who is hospitalized for an indefinite period of time. Perfect way to stay connected; great alternative to purchasing hard copy books.,True
9149,you are able adjust the brightness which is good:),True
9150,I absolutely love my firestick. The possibilities are limitless.,True
9151,This is my second kindle. I think I overloaded the old one. My only complaint is my old cases don't work on it. Guess I'll just have to buy new!,True
9152,This was purchased for my 14 year old grand daughter and she loves it. The Kindle Fire does everything she needs it to do. We are very pleased.,True
9153,it is easy for him to use. It has all the apps. that he wanted and can add more.,True
9154,I bought it for my daughter and she loved it. She is happy to have it and read books on it.,True
9155,"Bought this for my son, it's been through some stuff and still going strong",True
9156,Got this as a gift for friend of mine they have been very happy with this can't believe how light it is and how well you can read the text. If you're up for him and don't want to be caring around an iPad or have battery life on the product while you're on location this is a must take with you product.,True
9157,"Excellent screen , fast response. Almost a steal for that price.",True
9158,My daughter loves her PaperWhite. I like that it has nothing on it except books so that she can take it to school to read.,True
9159,Does the job it���s suppsed to. Get it and enjoy life in the fast lane,True
9160,I am so happy with the Kindlefire. I bought the first generation Kindlefire & I was happy with it. When I bought this new Kindlefire I was happily & surprised at how much better this version is. I use the Kindlefire mainly for watching movies & reading books. So.happy with it :),True
9161,"This is probably one of the best boxes out there. Unfortunately they changed the new model. The white indicator light does not stay on, to let you know the device is on. Did this in the previous model. The power cord is extremely short should be an other foot longer.Changes they made were not for the better but the device produces excellent 1080 p picture",True
9162,"Surprisingly better than previous versions of Kindle. Light, vivid, easy to use",True
9163,"Guys, the Tap does everything Echo does and it's portable! Use it at home for everything, at work on your desk for music, weather, etc, and even poolside as a portable speaker.",True
9164,"Wanted a tablet at a cheap price and this item fit the bill. Bought on Black Friday which made the price even better. The screen looks good and the performance for the apps I have used so far have met expectations. I mainly used for surfing the web, youtube, and netflix. This device handles each with ease. Overall, I am satisfied with this device.",True
9165,"I wanted this tablet for reading books, checking e-ail and playing the occasional game. It works very well. I have also found the camera very convenient.",True
9166,Bought for my kids and they love them!! They love the camera!,True
9167,I love reading on these tablets. Its so easy to use too. I would like to say that this does not use andriod software but Fire OS,True
9168,"I purchased this for my teenage daughter. She is constantly reading, but was using her cell phone.So glad I got this for her. What a difference! Free shipping and super fast delivery.",True
9169,The Amazon Fire is one of my go to prizes for work incentives. It is a lower cost a key that works great and has a name brand.,True
9170,"Kindle Oasis is phenomenal... It is portable size so it fits almost anywhere when I travel, the book-like screen doesn't bother my eyes after long periods of time of reading, I can modify the font and size to my wants and needs, you can conveniently connect to your Goodreads account to view your bookshelves and all of my purchases sync perfectly. The color Merlot is beautiful and I've had it for three months and traveled with it and there have been no damages. The battery life is so long I have only charged it three times since owning it and I read anywhere from 3-5 hours a day. Completely user friendly.",True
9171,Didn't know that Amazon had control over everything. Should have bought any other tablet.,False
9172,They were using them on Christmas morning!! It didn't take them long too be getting the best from those tablets,True
9173,"Got this for my nieces, they use it daily! Works great with decent specs all around.",True
9174,Bought this for my 84 year old mother who is an avid reader. So easy to use! She enjoys the lightweightness of the Kindle paperwhite and the non glare screen. She is able to adjust the font for enjoyable reading sized material and enjoys the LED's for reading at bedtime. Kindle paperwhite is definitely a gift that keeps giving and keeps mom smiling too!,True
9175,"features are similar to my fire 6 and this upgrade is good. I wish it was lighter in weight, although I enjoy the larger screen.",True
9176,You get what you pay for. Playtime works when it wants to. Went on a long trip and the videos we downloaded had issues playing most of the time. My son is almost 2. He gets bored of it quickly. The pros are the price and it is well protected externally.,False
9177,"The convience of the Amazon Echo is instantly noticable! This is the first step I've taken towards building a ""smarter"" home and am loving it. Being able to grab information by just talking to this device is wonderful. Granted I do feel a little silly having her tell me jokes whenever I am home alone...but that aside this is a great device. The Echo can sync up with Hue lights, nest thermastats, etc. and I can't wait to try that out! Make sure to get Geek Squad Protection! Yes it is a few more bucks, but why not protect your investment? I'm sure it'll come in handy when I need it too.",True
9178,Bought 2 for our grand kids Great price and very good graphics,False
9179,I have this and the dot. Very little difference between the two other than size. Maybe it plays music a little louder thanks to bigger speaker but if this wasn't on sale I would've stuck with the Echo Dot. 4 stars because of the functionality of Alexa product in general,True
9180,I was searching on Amazon for the Kindle 7 but it was out of stock until AFTER Christmas. Went to Best Buy and found they had more than enough in stock. Got one for my daughter who loves it. Thanks!,True
9181,"Light, portable and great features. Highly recommended.",True
9182,"I purchased this tablet for my 4 year old daughter and its FANTASTIC! Its durable and very user friendly! Love all all the free educational games, movies & books!",True
9183,Kids Kindle was a Christmas present for great grandson age 4. His mother has downloaded many word games and etc. from Amazon's childrens library. A big feature of the Kindle is the case and the 2 year no fault warranty. His Mother says he loves the Kindle and uses it all the time. Great purchase.,True
9184,Bought tablet for my five year old nephew. Is affordable and has good specs. Easy to use. Camera and video are good. My nephew has no problem using it,True
9185,"This product is worth the price. Apple TV may have better features and can link to your laptop and phone, but for the price, Amazon Fire TV is great!",True
9186,"Would not take a charge, good thing i tried before wrapping it for Christmas.",False
9187,Bought this for my sister in law for Christmas. She can't put it down as she loves it so much. Great product for the price. Has everything she wanted on a tablet. Great beginner tablet and so easy for her to use.,True
9188,Built in wifi support is much better than the fire stick.. Less buffering,True
9189,"It's still confusing trying to figure out how to use Alexa and the app. To me, Alexa does not answer many questions at all or she does not understand many questions at all but I just need really be able to sit down and play around with the app. Is real funny though.",True
9190,"Great product perfect for my needs at home. Used for my TV remote to Roku, radio apps wireless connection to my sound bar and fast browser all in one. I only paid $35 for this device brand new from best buy.",True
9191,I picked this one up to replace an older one that had stopped working. I like the back lite and it's not a bad size.,True
9192,amazing tab for a gift. right priced and the performance is great. it is really helpful for browsing and basic activities,True
9193,Good Product a little hard to set up must be close to WiFi Alexa App is not user friendley,True
9194,"Ok, my wife wanted this thing... I thought it was just another fad, Siri without the Apple... I was very wrong. The sound is amazing, streaming music as an amazing prime member is easy and the song selection spectacular. There are so many things it can do, and i have read home security will be linked in soon... worth the price.",True
9195,"I bought this product at Best Buy instead of online, as I wanted to get in the day I wanted it. Just the voice activated programing is worth it alone, and the quality of the sound. I was using my phone for music, and it was not the best quality and the battery would run out.This is a great product as it solves both of those issues and more!",True
9196,It's like talking to siri but getting an answer. Real easy to set up and much better with amazon prime.,True
9197,No instructions. Either paper or electronic. How do I transfer apps & data from old kindle to new one 9,False
9198,Very compact and easy to use. I Just wish it had Google play store but amazon is still great.,True
9199,"First bought the Fire HD 8"" for myself and liked it so well that I got this one for my wife.",True
9200,"It had apps he can use now and that will grow with him, easy to navigate",True
9201,Bought as a gift but have not had any issues with products purchased from you,True
9202,"Alexa is a wonderful companion and will never fail to impress your friends. Want to know the weather in Texarkana or Timbuktu? No problem... just ask her. Or how far is it from here to Istanbul or Indianapolis? No sweat. Wanna hear some music? Just ask her to play The Eagles or Jackson Brown, Iron Maiden or Frank Sinatra. It's easy. And that's just scratching the surface.",True
9203,I have had no problems with the amazon tv. It streams fast and has a clear signal. And has a clear picture.,True
9204,"The 8"" version is much better than the older 7"" version. Better graphics and faster processor",True
9205,"Bought the FireStick after daughter got one and loved it. Went to get a second and they were out of stock. Was told the FireTV had faster processor and could handle 4K...don't have 4K, and honestly it's not worth the extra money for the processor speed difference ...save money and buy the cheaper FireStick",True
9206,"my daughter really loves her kindle fire,awesome choice",True
9207,Returned it in 2 days. Digital assistants have a long way to go.,False
9208,Convenient and easy for my 10 year old to use to do homework on.,True
9209,"Great tablet. Love reading my books, playing puzzles, and going on basic social apps.",True
9210,"I was exited about it but got disappointed. Same old GUI , 4K is limited. Search option is only for Amazon ...",False
9211,I bought this to turn the light on in the bedroom when I have to get up during the night. Also works good for keeping shopping list and listening to music.,True
9212,"I purchased this ereader because it stated you could get library booksvia USB cord (and Wifi if you are near one). I do not have Wifi andthe USB would not transfer. Tried everything, neighbor tried, readinstructions, viewed YouTube. But it wouldn't work. Took it back but it was beyond 15 days and they would only give me credit. I then upgraded to Wifi 3g and that better work for the extra money. Very disappointed as I felt I had no other choice.",False
9213,"This tablet is excellent when you are an on-the-go person. You not only have the ability to access the internet, but you have the ability to read a good book as well. You will not have to lug a big book with you if you’re out and about. I have never had a tablet where books can be downloaded onto it (and it’s free). I am one satisfied customer!",True
9214,I have purchased several tablets under 100 dollars and this is by far the best quality. The picture is much better then the other tablets. I gave it a 4 only because I still like my samsung tablet better.,True
9215,"Tablet is nice, screen is very clear. However, too many ads pop up during use, no way to disable them. Very frustrating when using. If that were corrected I would better be able to recommend this item.",False
9216,This is a great device to have at home you can ask it any question and it comes up with the quick response it plays music on command the speaker sounds nice and I'm happy with the purchase and I recommend to others,True
9217,It was a great present for my grandma. It is very easy to use.,True
9218,"The Echo is a nice and quick addition to finding weather forecasts & sport's scores. Also, we use-it daily for serving as our radio.",True
9219,"This was a great purchase. I use it to order merchandise, play music, and answer questions.",True
9220,"bought this for my 2 years old, the tablet is strong, and he loves it, and best part is i was able to download the google play store without rooting.",True
9221,I bought this for my 8 year old. Very cost effective and lots of fun for him.,True
9222,Bluetooth inaccessible if not connected to Wi-Fi. Device not chargeable hence not portable.,False
9223,I purchased this for my kids and it works great with time limits.,True
9224,I just wish it was a little less easy for a toddler to get out of apps. They'll be on a game or show and accidentally...or purposly tap around out of curiosity and it closes the app. It needs less sensitivity but is it is still a great tablet for toddlers and up. The first one broke and I couldn't tell you how it happened. I think I had two of press down on it or something because I had it next to me trying to download apps then turned around in the whole screen was completely cracked up like someone hit it with a hammer. Since then I haven't had any issue with the new one,True
9225,great tablet for a great price and size. Would highly recommend !,True
9226,"Great for my one year old baby,he loves to play games and watch movies..",True
9227,"Good enough for the price, I guess, but the touchscreen doesn't work in spots",False
9228,The best advice I can give after 3 devices and 2 years later,False
9229,"I was initially excited to get the Kindle. I am extremely disappointed with all the ads. Even more disappointed to find out that I could pay Amazon more money to remove the ads. It's frustrating that Best Buy and more specifically Amazon, don't let the consumer know on the box or in store advertising that what you're buying is a mini advertising billboard. Why couldn't there be an upfront statement on the box or in the store stating that the ""low price"" is subsidized by all the ads on the device? Would this have changed my purchase? Absolutely!!!! I would have spent a couple bucks more and probably got a Samsung tablet.",False
9230,"I loved everything about my kindle paperwhite but then while reading the other night I swiped to turn the page and nothing happened. It froze after using it for about two years, give or take a couple of months. I've tried restarting it but it does not shut off. I advise you also buy the extended two year warranty or just go back to reading real books.",True
9231,This product is a beginner product for Kids and nothing to be of use for Elders,False
9232,It's a great kindle for the price. Eyes don't get tired from reading it,True
9233,Enjoy being able to use this box to stream 4K content even.,True
9234,I sometimes have trouble with it understanding my requests.,True
9235,"Alexa is really easy to use & very convenient! We have it in the kitchen for multiple reasons, music while cooking dinner, kids helo while doing homework etc",True
9236,"This tablet is excellent when you are an on-the-go person. You not only have the ability to access the internet, but you have the ability to read a good book as well. You will not have to lug a big book with you if youre out and about. I have never had a tablet where books can be downloaded onto it (and its free). I am one satisfied customer!",True
9237,Love my tablet best one so far. It's light weight and easy to use.,True
9238,Love the Amazon Echo! Easy setup and receives voice commands well. Music is crisp and verbal information is very understandable.,True
9239,"I had this device for few weeks before returning it and getting the Kindle Voyage. But the only difference between the two is the design, page press buttons and the auto dimming light as they both have the same screen. After purchasing this device, I immediately devoured three books in the course of a weekend. Which, sadly, is more than I've read in about two years. This device has reinvigorated my live for reading since it is so portable and the battery lasts for quite a while. I would suggest that you get the genuine leather cover for this device when you buy it as it just adds that little extra to the purchase. Overall, I would recommend anyone that wants to read more, reads often, or reads many books at once to take the plunge and buy this device. Plus, new books can be upwards of $20-$30 sometimes. This little device will carry all of your books and only costs the price of a few hard copy books. Plus if you need a physical copy, you can always borrow from the library.",True
9240,Very happy with this gift for my kids! Easy to use and it was a great deal!,True
9241,Really enjoying our Amazon Echo. Have programmed lights and am looking forward to other things.,True
9242,Has good sound for little speaker & good for getting information with out getting up.,True
9243,"My 2nd generation Kindle finally died so I bought the Paperwhite as a replacement Love the size, weight, screen feel and best of all the backlighting. Can't go wrong with a Kindle Paperwhite!",True
9244,"Doesn't have the all the features of a tablet but if you want to read in the sun, the paper white is the best option.",True
9245,"I bought this because I went Amazon Prime and even thought I had an HD TV, Xbox one, PS4 and even my computer i still had problems with Amazon video playing in HD. Magically after purchasing Fire TV the problems disappeared. Way to go Amazon! I bought this over the fire stick because I can add memory. It works great, and the new menu is easier to navigate. I'm not 100% on if it's worth it or not(prime and fire tv). It's like all these streaming services thousands of old videos many b movies that no one cared to watch when they came out. But as a product it works. It's easy to use. And if you like talking to your devices this will be fun for you.",True
9246,Great product I was excited to get it. I encouraged others to purchase one.,True
9247,"nice item, and cute. the tablet is difficult to navigate",False
9248,One of the best streaming devices out and at a affordable price,True
9249,This is my first e-reader and i am very happy. It is easy to read and loading books is a breeze. Highly recommended.,True
9250,This is the best alternative to cable. Very easy to use!,True
9251,"Keeps my daughter busy, lots of app choices indeed",True
9252,"Works okay for what we paid. Not super speedy, quality is a little grainy as well",False
9253,"I like the ease of operation of this Kindle. Easy to read, easy to adjust, easy to obtain books quickly, Good place to store a library that you can take any place.",True
9254,"My second purchase, new font is very readable in any light and especially outdoors. The battery life is great, no recharging every night like a phone or tablet.",True
9255,I bought it for my Dad to play games and to download books on it so he won't drain his phone battery.,True
9256,This is perfect my kids to do their school work on and have fun as well.,True
9257,I purchased this for a 5 year old so they'd leave my iPad alone. So happy I did. Easy to use and live that you cad increase memory to,True
9258,On the way away from cable ! Cable has increased in price for not any thing new .,True
9259,the tablet is very helpful when using the internet,True
9260,"This tablet is perfect for me, my kids, and for on the go. It's a brand I trust.",True
9261,"It's a great value & easy to use. Love the screen for easy reading & being able to access my games, music, & have access to the web.",True
9262,Very good tablet for this price.Its very handy.......,True
9263,This is my third Kindle Fire and it improves each time. Colors are crisper and best of all it stays charged a lot longer.,True
9264,Do not turn cable off. Using with cable service...,True
9265,"The specs are good, feels solid, can't stand the OS. Too many ads you can't get rid of, not as customizable as I'd like. If that doesn't bother you, it's a good tablet for the price. Don't expect to run games on it, not powerful enough for that.",False
9266,Perfect tablet for my 4 yr old grandson. Easy to use.,True
9267,Although it's an inexpensive tablet it packs a lot of stuff! It will do just about anything you want with great speed. Don't hesitate to buy this!,True
